X,Y,Z
9.63043,5.94551,0
9.6328,5.94028,0
9.63517,5.93504,0
9.63752,5.92978,0
9.63987,5.92452,0
9.64221,5.91924,0
9.64454,5.91396,0
9.64687,5.90866,0
9.64919,5.90336,0
9.6515,5.89804,0
9.6538,5.89272,0
9.6561,5.88738,0
9.65839,5.88203,0
9.66067,5.87668,0
9.66294,5.87132,0
9.66521,5.86594,0
9.66747,5.86056,0
9.66972,5.85516,0
9.67196,5.84976,0
9.6742,5.84435,0
9.67643,5.83892,0
9.67865,5.83349,0
9.68087,5.82805,0
9.68307,5.82259,0
9.68527,5.81713,0
9.68746,5.81166,0
9.68965,5.80618,0
9.69183,5.80069,0
9.694,5.79519,0
9.69616,5.78968,0
9.69831,5.78417,0
9.70046,5.77864,0
9.7026,5.7731,0
9.70473,5.76755,0
9.70686,5.762,0
9.70898,5.75643,0
9.71108,5.75086,0
9.71319,5.74528,0
9.71528,5.73968,0
9.71737,5.73408,0
9.71945,5.72847,0
9.72152,5.72285,0
9.72359,5.71722,0
9.72565,5.71158,0
9.72769,5.70594,0
9.72974,5.70028,0
9.73177,5.69462,0
9.7338,5.68895,0
9.73582,5.68326,0
9.73783,5.67757,0
9.73983,5.67187,0
9.74183,5.66616,0
9.74382,5.66044,0
9.74581,5.65472,0
9.74778,5.64899,0
9.74975,5.64324,0
9.7517,5.6375,0
9.75366,5.63173,0
9.7556,5.62596,0
9.75754,5.62018,0
9.75947,5.6144,0
9.76139,5.6086,0
9.76331,5.6028,0
9.76521,5.59699,0
9.76711,5.59117,0
9.769,5.58534,0
9.77089,5.5795,0
9.77276,5.57366,0
9.77463,5.5678,0
9.77649,5.56194,0
9.77835,5.55607,0
9.78019,5.5502,0
9.78203,5.54431,0
9.78386,5.53842,0
9.78569,5.53251,0
9.7875,5.5266,0
9.78931,5.52069,0
9.79111,5.51476,0
9.79291,5.50883,0
9.79469,5.50289,0
9.79647,5.49694,0
9.79824,5.49097,0
9.8,5.48501,0
9.80176,5.47903,0
9.80351,5.47306,0
9.80525,5.46707,0
9.80698,5.46107,0
9.8087,5.45507,0
9.81042,5.44906,0
9.81213,5.44304,0
9.81383,5.43701,0
9.81553,5.43098,0
9.81721,5.42493,0
9.81889,5.41889,0
9.82056,5.41283,0
9.82223,5.40676,0
9.82388,5.40069,0
9.82553,5.39461,0
9.82717,5.38853,0
9.8288,5.38243,0
9.83043,5.37633,0
9.83205,5.37023,0
9.83366,5.36411,0
9.83526,5.35799,0
9.83686,5.35186,0
9.83844,5.34572,0
9.84002,5.33958,0
9.8416,5.33343,0
9.84316,5.32727,0
9.84472,5.32111,0
9.84626,5.31493,0
9.84781,5.30876,0
9.84934,5.30257,0
9.85087,5.29638,0
9.85239,5.29018,0
9.8539,5.28398,0
9.8554,5.27776,0
9.85689,5.27154,0
9.85838,5.26532,0
9.85986,5.25908,0
9.86133,5.25285,0
9.8628,5.2466,0
9.86425,5.24035,0
9.8657,5.23409,0
9.86715,5.22782,0
9.86858,5.22155,0
9.87001,5.21528,0
9.87142,5.20899,0
9.87284,5.2027,0
9.87424,5.1964,0
9.87563,5.1901,0
9.87702,5.18379,0
9.8784,5.17747,0
9.87977,5.17115,0
9.88114,5.16482,0
9.88249,5.15849,0
9.88384,5.15215,0
9.88519,5.1458,0
9.88652,5.13945,0
9.88785,5.13309,0
9.88916,5.12673,0
9.89047,5.12036,0
9.89178,5.11398,0
9.89307,5.1076,0
9.89436,5.10121,0
9.89564,5.09481,0
9.89691,5.08843,0
9.89818,5.08202,0
9.89943,5.07561,0
9.90068,5.06919,0
9.90192,5.06277,0
9.90315,5.05634,0
9.90438,5.04991,0
9.9056,5.04347,0
