Time,Pos_Z,Output_Z
5.15003,-5.97624,-0.237637
5.16669,-5.98645,-0.135508
5.18336,-5.99517,-0.0483465
5.19999,-6.00236,0.0236273
5.21669,-6.0101,0.101037
5.23336,-6.01319,0.131884
5.25003,-6.01458,0.14576
5.26669,-6.01422,0.142169
5.28336,-6.01216,0.121593
5.29999,-6.00837,0.0837278
5.3167,-6.00297,0.0297451
5.33336,-5.99597,-0.0403309
5.35003,-5.98738,-0.12619
5.3667,-5.97735,-0.226526
5.38337,-5.96591,-0.340862
5.39999,-5.95329,-0.467067
5.4167,-5.93958,-0.604215
5.43336,-5.92492,-0.750771
5.45003,-5.90164,-0.98361
5.4667,-5.88554,-1.14464
5.48336,-5.86926,-1.30741
5.49999,-5.85304,-1.46961
5.51669,-5.83715,-1.62854
5.53336,-5.82174,-1.78259
5.55003,-5.80712,-1.92876
5.56669,-5.79361,-2.06394
5.58336,-5.78148,-2.18518
5.59998,-5.7709,-2.29096
5.6167,-5.76195,-2.38054
5.63336,-5.75465,-2.45351
5.65002,-5.74674,-2.5326
5.6667,-5.7435,-2.56496
5.68337,-5.74184,-2.58158
5.69998,-5.74182,-2.58177
5.7167,-5.74336,-2.56644
5.73336,-5.74648,-2.53522
5.75003,-5.75122,-2.48775
5.76669,-5.75755,-2.42449
5.78336,-5.76552,-2.34475
5.79999,-5.77502,-2.24977
5.81669,-5.78596,-2.1404
5.83336,-5.79819,-2.01811
5.85003,-5.81147,-1.88529
5.86669,-5.83292,-1.67077
5.88336,-5.84787,-1.52132
5.89999,-5.86309,-1.36906
5.9167,-5.87833,-1.21673
5.93336,-5.89338,-1.06623
5.95003,-5.90807,-0.919266
5.9667,-5.92223,-0.777726
5.98336,-5.93561,-0.643859
5.99999,-5.94808,-0.519223
6.0167,-5.95947,-0.405335
6.03337,-5.96962,-0.30376
6.05004,-5.97848,-0.215182
6.06669,-5.98911,-0.108871
6.08337,-5.99437,-0.0563002
6.09998,-5.99805,-0.0194883
6.1167,-6.00019,0.0019455
6.13336,-6.00076,0.0075531
6.15003,-5.99971,-0.00294685
6.16669,-5.9971,-0.0289583
6.18337,-5.9929,-0.0710058
6.19999,-5.9872,-0.128012
6.21669,-5.98003,-0.199685
6.23338,-5.97145,-0.28554
6.25005,-5.96158,-0.384221
6.2667,-5.95049,-0.495124
6.28336,-5.93197,-0.680275
6.29999,-5.91854,-0.814567
6.31669,-5.9045,-0.955038
6.33336,-5.88999,-1.10009
6.35003,-5.87522,-1.24778
6.36669,-5.8604,-1.396
6.38336,-5.84581,-1.54187
6.39999,-5.83171,-1.6829
6.41669,-5.81832,-1.81683
6.43336,-5.80587,-1.94132
6.45003,-5.79457,-2.05429
6.4667,-5.78466,-2.15341
6.48336,-5.77625,-2.23749
6.5,-5.76668,-2.33316
6.51669,-5.76233,-2.37668
6.53336,-5.75961,-2.40395
6.55003,-5.75852,-2.41482
6.5667,-5.75901,-2.40992
6.58336,-5.76115,-2.38855
6.6,-5.76484,-2.35161
6.6167,-5.77013,-2.29873
6.63336,-5.77701,-2.22986
6.65003,-5.78536,-2.14641
6.66669,-5.79508,-2.04916
6.68336,-5.80594,-1.94064
6.69999,-5.81775,-1.82248
6.71669,-5.83036,-1.69643
6.73336,-5.85025,-1.49751
6.75002,-5.86389,-1.36115
6.76669,-5.87757,-1.22433
6.78337,-5.89113,-1.0887
6.79999,-5.90436,-0.956383
6.81666,-5.91714,-0.828624
6.83336,-5.92929,-0.707111
6.85003,-5.94064,-0.593576
6.8667,-5.95103,-0.489678
6.88337,-5.96037,-0.396323
6.89999,-5.96854,-0.314589
6.91669,-5.97544,-0.245643
6.93336,-5.98328,-0.16715
6.95003,-5.98676,-0.132437
6.9667,-5.98881,-0.111942
6.98336,-5.98935,-0.106463
6.99999,-5.98847,-0.115323
7.01669,-5.98615,-0.138545
7.03336,-5.98238,-0.176234
7.05003,-5.97723,-0.227661
7.0667,-5.97072,-0.292826
7.08336,-5.96297,-0.370288
7.09999,-5.95405,-0.45949
7.1167,-5.94404,-0.559583
7.13336,-5.9331,-0.668993
7.15002,-5.91521,-0.847902
7.1667,-5.90257,-0.974307
7.18336,-5.88954,-1.10464
7.2,-5.87633,-1.23668
7.21669,-5.86312,-1.36878
7.23336,-5.85009,-1.49914
7.25003,-5.83751,-1.62493
7.26669,-5.82559,-1.74407
7.28336,-5.81454,-1.85464
7.29999,-5.80452,-1.95479
7.31669,-5.79574,-2.04259
7.33336,-5.78833,-2.1167
7.35003,-5.78247,-2.17529
7.36669,-5.77662,-2.2338
7.38336,-5.77479,-2.25211
7.39998,-5.77455,-2.25452
7.4167,-5.77591,-2.24094
7.43336,-5.77889,-2.21114
7.45003,-5.78338,-2.16624
7.4667,-5.78937,-2.1063
7.48336,-5.7967,-2.03299
7.49999,-5.80529,-1.94711
7.51669,-5.815,-1.84995
7.53336,-5.82563,-1.74366
7.55003,-5.83706,-1.62943
7.56669,-5.84903,-1.5097
7.58336,-5.8614,-1.38604
7.59998,-5.88028,-1.19716
7.61669,-5.89282,-1.07182
7.63336,-5.90511,-0.948939
7.65003,-5.91698,-0.830245
7.66669,-5.92828,-0.717168
7.68336,-5.93892,-0.610847
7.69998,-5.94876,-0.512447
7.7167,-5.95765,-0.423522
7.73336,-5.9655,-0.344982
7.75003,-5.97219,-0.278139
7.76669,-5.97767,-0.223298
7.78336,-5.98188,-0.181217
7.79999,-5.98474,-0.152631
7.81669,-5.9865,-0.135045
7.83336,-5.98594,-0.140643
7.85003,-5.98402,-0.159769
7.86669,-5.98073,-0.192723
7.88336,-5.97617,-0.238314
7.89998,-5.97037,-0.296302
7.91669,-5.96336,-0.366378
7.93336,-5.95527,-0.44733
7.95003,-5.94613,-0.538664
7.9667,-5.93613,-0.638661
7.98336,-5.92537,-0.746322
7.99998,-5.91397,-0.860329
8.0167,-5.89607,-1.03933
8.03336,-5.88384,-1.16157
8.05003,-5.87161,-1.28386
8.06669,-5.85956,-1.40441
8.08336,-5.84788,-1.52125
8.09999,-5.83669,-1.63314
8.11669,-5.8262,-1.73804
8.13336,-5.81662,-1.83377
8.15003,-5.80818,-1.91817
8.16669,-5.80102,-1.98977
8.18336,-5.79525,-2.04748
8.19999,-5.791,-2.09001
8.21669,-5.7883,-2.11701
8.23336,-5.78726,-2.12737
8.25002,-5.78854,-2.11462
8.2667,-5.79141,-2.08594
8.28336,-5.79575,-2.04255
8.29999,-5.80151,-1.98491
8.3167,-5.80861,-1.91391
8.33336,-5.81687,-1.83128
8.35003,-5.82622,-1.73775
8.3667,-5.83644,-1.63561
8.38336,-5.84737,-1.52631
8.39999,-5.85886,-1.41143
8.41669,-5.87068,-1.29319
8.43336,-5.88871,-1.11293
8.45003,-5.90065,-0.993481
8.4667,-5.91235,-0.87646
8.48336,-5.92365,-0.763507
8.49999,-5.93443,-0.655661
8.51669,-5.94457,-0.554338
8.53336,-5.9539,-0.46102
8.55003,-5.96228,-0.377216
8.5667,-5.96962,-0.303841
8.58336,-5.97583,-0.241723
8.59999,-5.98082,-0.191765
8.6167,-5.98459,-0.154114
8.63336,-5.98704,-0.129552
8.65002,-5.98823,-0.117741
8.6667,-5.98808,-0.119162
8.68336,-5.98535,-0.146489
8.69999,-5.98194,-0.18065
8.7167,-5.97725,-0.227485
8.73336,-5.9714,-0.286045
8.75003,-5.96438,-0.356154
8.7667,-5.95636,-0.436354
8.78337,-5.94741,-0.525947
8.79999,-5.93761,-0.623941
8.8167,-5.92712,-0.728765
8.83337,-5.91607,-0.839338
8.85003,-5.90463,-0.953689
8.8667,-5.89296,-1.07039
8.88336,-5.88123,-1.1877
8.9,-5.86963,-1.30369
8.9167,-5.85287,-1.47126
8.93336,-5.8424,-1.57597
8.95003,-5.83271,-1.67292
8.9667,-5.82394,-1.76057
8.98337,-5.81624,-1.83757
8.99999,-5.8097,-1.903
9.01665,-5.80441,-1.95592
9.03337,-5.80055,-1.99452
9.05003,-5.79815,-2.0185
9.0667,-5.79727,-2.02728
9.08337,-5.79795,-2.02046
9.09999,-5.80014,-1.99864
9.1167,-5.80618,-1.93824
9.13336,-5.8119,-1.881
9.15002,-5.81892,-1.81078
9.16669,-5.82705,-1.72947
9.18336,-5.83618,-1.63816
9.19998,-5.84619,-1.5381
9.2167,-5.85687,-1.43128
9.23336,-5.86809,-1.31907
9.25003,-5.87962,-1.20379
9.2667,-5.8913,-1.08698
9.28337,-5.90295,-0.97054
9.29999,-5.91437,-0.856299
9.3167,-5.92542,-0.745816
9.3334,-5.93595,-0.640483
9.35003,-5.95051,-0.4949
9.36669,-5.95922,-0.407796
9.38336,-5.96702,-0.329823
9.39999,-5.97379,-0.262094
9.41669,-5.97949,-0.205054
9.43336,-5.98405,-0.159531
9.45003,-5.98745,-0.125537
9.4667,-5.98962,-0.10376
9.48337,-5.99052,-0.0948143
9.49999,-5.99015,-0.0985432
9.5167,-5.98845,-0.115533
9.53336,-5.98551,-0.144935
9.55003,-5.97879,-0.212102
9.5667,-5.97288,-0.271225
9.58337,-5.9659,-0.341029
9.59999,-5.95791,-0.420852
9.61671,-5.94906,-0.509439
9.63337,-5.93938,-0.606184
9.65007,-5.92907,-0.709329
9.6667,-5.91824,-0.817618
9.68337,-5.90704,-0.929561
9.7,-5.89567,-1.04332
9.71671,-5.88427,-1.15735
9.73337,-5.87304,-1.26964
9.74999,-5.86214,-1.37857
