X,Y,Z
0.00628544,0.00850075,0.387589
0.00575039,0.00807064,0.355951
0.0052079,0.00763542,0.325439
0.00465603,0.00719227,0.296363
0.00409802,0.00674491,0.268682
0.00353249,0.00629089,0.242278
0.00296012,0.00583071,0.21712
0.00238376,0.00536807,0.193206
0.00186212,0.00487455,0.170434
0.00139445,0.00435319,0.148827
0.000674034,0.00356709,0.118327
0.000185631,0.00304312,0.0992704
-0.000310197,0.00251843,0.0810887
-0.000812615,0.00199357,0.0637418
-0.00131868,0.00147069,0.0472017
-0.00178456,0.000921829,0.0313772
-0.00221078,0.000349437,0.0163734
-0.00264548,-0.000218715,0.00210621
-0.00308746,-0.000782284,-0.0115202
-0.0035335,-0.00134001,-0.0245581
-0.00398466,-0.00189228,-0.0370808
-0.00443828,-0.00243785,-0.0491028
-0.00512526,-0.0032444,-0.0663425
-0.0055745,-0.003744,-0.0773279
-0.0060256,-0.00423825,-0.0879561
-0.00647781,-0.00472669,-0.0982375
-0.006929,-0.00520771,-0.108188
-0.0073798,-0.00568208,-0.117826
-0.00782885,-0.00614852,-0.127055
-0.0082769,-0.00660836,-0.135792
-0.00875801,-0.00704741,-0.144137
-0.00926774,-0.00746492,-0.152148
-0.0097701,-0.00787534,-0.15984
-0.0105092,-0.00847494,-0.170807
-0.010992,-0.00886437,-0.177755
-0.0114666,-0.0092441,-0.184425
-0.0119326,-0.00961506,-0.190831
-0.0123898,-0.0099769,-0.196978
-0.0128689,-0.0102756,-0.202888
-0.0133377,-0.0105675,-0.208494
-0.013797,-0.0108509,-0.213742
-0.0142455,-0.0111269,-0.218706
-0.0146831,-0.011395,-0.223421
-0.0151103,-0.0116536,-0.227915
-0.015526,-0.0119039,-0.232191
-0.0159311,-0.0121446,-0.236266
-0.0165263,-0.0125215,-0.242048
-0.0169088,-0.0127611,-0.245691
-0.017279,-0.0129917,-0.249176
-0.0176366,-0.0132129,-0.252508
-0.0179826,-0.0134247,-0.255705
-0.0183159,-0.0136272,-0.258758
-0.0186375,-0.0138203,-0.261619
-0.0189352,-0.014022,-0.26434
-0.0192202,-0.0142134,-0.266915
-0.0194936,-0.0143945,-0.269369
-0.0197545,-0.0145655,-0.271704
-0.0200035,-0.0147261,-0.273934
-0.0202399,-0.0148766,-0.276062
-0.0205709,-0.0150828,-0.279074
-0.0207739,-0.0152307,-0.280981
-0.0209621,-0.0153891,-0.282809
-0.0211387,-0.0155355,-0.284559
-0.0213027,-0.0156693,-0.286229
-0.0214553,-0.0157914,-0.287829
-0.0215954,-0.0159014,-0.289337
-0.0217233,-0.0159994,-0.290736
-0.02184,-0.0160865,-0.292056
-0.0219575,-0.0161543,-0.293309
-0.0220767,-0.0162035,-0.294508
-0.0221831,-0.0162413,-0.295642
-0.0222769,-0.0162679,-0.296713
-0.0223965,-0.0162882,-0.298223
-0.0224606,-0.0162881,-0.299164
-0.0225138,-0.0162779,-0.300065
-0.0225504,-0.0162353,-0.300929
-0.0225719,-0.0161619,-0.301765
-0.0225824,-0.0160807,-0.30256
-0.0225819,-0.0159917,-0.303307
-0.0225717,-0.0158953,-0.304005
-0.0225509,-0.0157913,-0.30466
-0.0225204,-0.0156801,-0.305284
-0.0224796,-0.0155615,-0.305873
-0.0223859,-0.0154456,-0.306432
-0.0222438,-0.0153332,-0.306967
-0.022097,-0.0152135,-0.307473
-0.0218675,-0.015022,-0.308184
-0.0217083,-0.0148858,-0.308626
-0.021544,-0.0147441,-0.309047
-0.0213748,-0.0145958,-0.309444
-0.0211638,-0.0144575,-0.309817
-0.0209147,-0.0143299,-0.310175
-0.0206651,-0.0141946,-0.310507
-0.0204145,-0.0140537,-0.310816
-0.0201631,-0.0139056,-0.311102
-0.0199107,-0.0137504,-0.31137
-0.0196568,-0.0135903,-0.311624
-0.019402,-0.0134234,-0.311861
-0.0191575,-0.013235,-0.312092
-0.0189233,-0.0130249,-0.312314
-0.0185684,-0.0127018,-0.312624
-0.0183296,-0.0124813,-0.312815
-0.0180888,-0.0122563,-0.312995
-0.0178462,-0.0120282,-0.313165
-0.0176018,-0.0117956,-0.313322
-0.0173555,-0.0115602,-0.31347
-0.0170206,-0.01129,-0.313613
-0.0166894,-0.011018,-0.313738
-0.0163607,-0.0107452,-0.313853
-0.0160352,-0.0104706,-0.313955
-0.0157117,-0.0101954,-0.314048
-0.0153913,-0.0099182,-0.314131
-0.0149152,-0.00949978,-0.314239
-0.0146578,-0.00922683,-0.31432
-0.0143995,-0.00895148,-0.314391
-0.0141397,-0.00867535,-0.314453
-0.0138792,-0.008397,-0.314505
-0.0136176,-0.008118,-0.314551
-0.0133557,-0.00783693,-0.314588
-0.0130935,-0.00755384,-0.314615
-0.0128305,-0.00727056,-0.314635
-0.0124845,-0.00700305,-0.314656
-0.012142,-0.00673419,-0.31467
-0.0118043,-0.00646238,-0.314677
-0.0113054,-0.00605089,-0.314672
-0.010978,-0.00577442,-0.314659
-0.0106552,-0.00549583,-0.314638
-0.0103355,-0.00521708,-0.31461
-0.0100343,-0.00493409,-0.314594
-0.00974962,-0.00464923,-0.314591
-0.00946833,-0.00436349,-0.314579
-0.00919028,-0.0040771,-0.314561
-0.00891454,-0.00379203,-0.314538
-0.00864208,-0.00350652,-0.314509
-0.00837173,-0.00322269,-0.314474
-0.0081046,-0.00293862,-0.314433
-0.00777631,-0.00266627,-0.314407
-0.00745384,-0.00239473,-0.314372
-0.00698275,-0.00198665,-0.314299
-0.00667591,-0.00171536,-0.314239
-0.00637561,-0.00144374,-0.31417
-0.00608016,-0.00117357,-0.314094
-0.00579112,-0.000903401,-0.314011
-0.00547569,-0.000625034,-0.313931
-0.00513502,-0.000340612,-0.313855
-0.00480402,-5.76293e-05,-0.313773
-0.00448044,0.000222645,-0.313685
-0.00416594,0.000501557,-0.31359
-0.00385989,0.000778934,-0.31349
-0.00356025,0.00105339,-0.313385
-0.0030866,0.00149874,-0.31322
-0.00273087,0.0018396,-0.313107
-0.00238696,0.00217464,-0.312989
-0.0020522,0.00250354,-0.312867
-0.00172844,0.00282675,-0.312744
-0.00141502,0.00314443,-0.31262
-0.00110962,0.00345616,-0.3125
-0.000813809,0.00376241,-0.312385
-0.000520576,0.00405171,-0.312275
-0.000231933,0.00432558,-0.312167
4.74643e-05,0.00459477,-0.312062
0.000319737,0.00485834,-0.311958
0.000583251,0.00511691,-0.311855
0.000964786,0.00549409,-0.311703
0.00120911,0.0057388,-0.311601
0.00144705,0.00597726,-0.311498
0.00173302,0.00615123,-0.311414
0.00200775,0.00632343,-0.311327
0.00227338,0.00649237,-0.31124
0.00252844,0.0066591,-0.311152
0.00277502,0.00682207,-0.311066
0.00301164,0.00698218,-0.310981
0.00323851,0.00713911,-0.310896
0.00346588,0.00726264,-0.310815
0.00369197,0.00735589,-0.310739
0.00391056,0.00744741,-0.31066
0.00412,0.00753845,-0.310578
0.00441927,0.00767235,-0.31045
0.00460926,0.0077595,-0.310362
0.00479113,0.00784507,-0.310269
0.00496694,0.0079279,-0.310173
0.0051128,0.00801033,-0.3101
0.00525373,0.00808908,-0.310024
0.0053885,0.00816538,-0.309945
0.00551725,0.00823918,-0.309867
0.00564147,0.00830944,-0.309788
0.00576012,0.00837725,-0.30971
0.00587452,0.00844159,-0.30963
0.00598381,0.00850345,-0.309548
0.00611049,0.00852222,-0.309478
0.00623282,0.00853872,-0.309403
0.00640656,0.00856148,-0.30928
0.00651677,0.00857461,-0.309192
0.00662191,0.00858698,-0.3091
0.00672324,0.00859725,-0.309004
0.00681992,0.00860681,-0.308906
0.00682774,0.0085577,-0.308819
0.00683641,0.00850936,-0.308731
