Time,X,Y,Z
8.18328,9.65952,5.75076,-3.04547
8.19995,9.66516,5.74548,-3.0443
8.21661,9.67088,5.73998,-3.04312
8.23328,9.67662,5.73426,-3.04193
8.24995,9.68243,5.72834,-3.04072
8.26661,9.68825,5.72222,-3.03951
8.28328,9.69413,5.71589,-3.03828
8.29995,9.69969,5.71006,-3.03707
8.31662,9.70527,5.70401,-3.03585
8.33328,9.71092,5.69774,-3.03462
8.34995,9.71657,5.69126,-3.03337
8.36662,9.72228,5.68457,-3.03212
8.38328,9.72803,5.67768,-3.03085
8.39995,9.73666,5.66699,-3.02893
8.41661,9.74219,5.66024,-3.02765
8.43328,9.74773,5.65328,-3.02636
8.44995,9.75331,5.64611,-3.02506
8.46662,9.75888,5.63874,-3.02374
8.48329,9.76448,5.63117,-3.02242
8.49995,9.77011,5.62342,-3.02108
8.51657,9.77571,5.61548,-3.01973
8.53328,9.78134,5.60737,-3.01838
8.54995,9.78663,5.59977,-3.01702
8.56662,9.79196,5.59196,-3.01566
8.58328,9.79731,5.58396,-3.01428
8.59995,9.80264,5.57578,-3.01289
8.61661,9.80799,5.56741,-3.01149
8.63328,9.81598,5.55453,-3.00938
8.64995,9.82131,5.54573,-3.00795
8.66663,9.82626,5.53743,-3.00654
8.68329,9.83122,5.52894,-3.00511
8.69994,9.8362,5.52026,-3.00367
8.71661,9.84115,5.5114,-3.00223
8.73328,9.84611,5.50237,-3.00077
8.7499,9.85104,5.49318,-2.99932
8.76661,9.85597,5.48383,-2.99786
8.78329,9.86089,5.47432,-2.99639
8.79994,9.86547,5.46531,-2.99493
8.81661,9.87006,5.45611,-2.99346
8.83329,9.8769,5.44201,-2.99125
8.84994,9.88145,5.4324,-2.98976
8.86661,9.88596,5.42265,-2.98826
8.88329,9.89047,5.41275,-2.98675
8.89994,9.89497,5.40271,-2.98523
8.91661,9.89927,5.39288,-2.98372
8.93329,9.90342,5.38323,-2.98222
8.94995,9.90753,5.37342,-2.98071
8.96661,9.91164,5.36347,-2.9792
8.98329,9.91574,5.35337,-2.97769
8.99995,9.9198,5.34315,-2.97617
9.01661,9.92384,5.33279,-2.97464
9.03328,9.92967,5.31736,-2.97233
9.04994,9.93333,5.30734,-2.97078
9.06662,9.93694,5.29718,-2.96923
9.08329,9.94056,5.28688,-2.96767
9.09995,9.94416,5.27645,-2.96609
9.11662,9.94772,5.2659,-2.96452
9.13328,9.95126,5.25524,-2.96293
9.14993,9.95474,5.24448,-2.96135
9.16662,9.95805,5.23394,-2.95978
9.18328,9.9612,5.2236,-2.95821
9.19994,9.9643,5.21315,-2.95664
9.21662,9.96739,5.20258,-2.95507
9.23328,9.97044,5.1919,-2.95348
9.24995,9.975,5.17568,-2.95109
9.26662,9.97797,5.16476,-2.94949
9.28328,9.98094,5.15374,-2.94788
9.29995,9.9837,5.14328,-2.94625
9.31663,9.98641,5.13271,-2.94462
9.33328,9.98912,5.12204,-2.94299
9.34995,9.99177,5.11127,-2.94135
9.36662,9.99441,5.1004,-2.93971
9.38328,9.99703,5.08945,-2.93807
9.39995,9.99959,5.07843,-2.93643
9.41662,10.002,5.06764,-2.93479
9.43328,10.0042,5.05708,-2.93316
9.44995,10.0064,5.04642,-2.93152
9.46662,10.0085,5.03567,-2.92988
9.48328,10.0117,5.01941,-2.92741
9.49995,10.0138,5.00847,-2.92575
9.51662,10.0159,4.99747,-2.92408
9.53328,10.0179,4.98641,-2.92241
9.54996,10.0197,4.97589,-2.92075
9.56662,10.0215,4.9653,-2.91908
9.58328,10.0232,4.95462,-2.9174
9.59995,10.0249,4.94388,-2.91574
9.61662,10.0266,4.93308,-2.91407
9.63328,10.0282,4.92223,-2.9124
9.64992,10.0299,4.91133,-2.91073
9.66662,10.0313,4.9007,-2.90905
9.68328,10.0327,4.89033,-2.90737
9.69992,10.0346,4.87465,-2.90484
9.71662,10.0359,4.86412,-2.90314
9.73328,10.0372,4.85354,-2.90144
9.74995,10.0384,4.84291,-2.89974
9.76662,10.0396,4.83225,-2.89802
9.78328,10.0408,4.82154,-2.8963
9.79994,10.0418,4.81153,-2.89461
9.81662,10.0428,4.80145,-2.89292
9.83328,10.0437,4.79133,-2.89123
9.84995,10.0447,4.78115,-2.88954
9.86662,10.0456,4.77092,-2.88784
9.88328,10.0465,4.76067,-2.88614
9.89995,10.0474,4.75038,-2.88444
9.91662,10.0482,4.74007,-2.88273
9.93328,10.0489,4.72546,-2.88016
9.94995,10.0493,4.71567,-2.87844
9.96662,10.0498,4.70583,-2.87671
9.98328,10.0502,4.69595,-2.87497
9.99995,10.0507,4.68604,-2.87323
10.0166,10.0511,4.67611,-2.87149
10.0333,10.0514,4.66616,-2.86975
10.0499,10.0516,4.65683,-2.86799
10.0666,10.0517,4.64745,-2.86623
10.0833,10.0518,4.63805,-2.86447
10.0999,10.0519,4.6286,-2.86271
10.1166,10.052,4.61914,-2.86095
10.1333,10.0522,4.60489,-2.8583
10.15,10.0522,4.59539,-2.85653
10.1666,10.0522,4.58619,-2.85476
10.1833,10.052,4.57727,-2.85298
10.1999,10.0519,4.56833,-2.85119
10.2166,10.0517,4.55935,-2.84941
10.2333,10.0515,4.55036,-2.84762
10.2499,10.0513,4.54134,-2.84584
10.2666,10.0512,4.5323,-2.84407
10.2833,10.051,4.52325,-2.8423
10.2999,10.0507,4.5145,-2.84053
10.3166,10.0503,4.50605,-2.83876
10.3333,10.05,4.49755,-2.83699
10.35,10.0495,4.48476,-2.83434
10.3666,10.0491,4.47621,-2.83256
10.3833,10.0488,4.46763,-2.83078
10.3999,10.0484,4.45905,-2.829
10.4166,10.0479,4.4508,-2.82722
10.4333,10.0473,4.44287,-2.82545
10.4499,10.0467,4.4349,-2.82367
10.4666,10.0461,4.42689,-2.8219
10.4833,10.0455,4.41887,-2.82014
10.4999,10.0449,4.41083,-2.81838
10.5166,10.0443,4.40279,-2.81661
10.5333,10.0438,4.39472,-2.81485
10.5499,10.0431,4.38694,-2.81309
10.5666,10.0418,4.37567,-2.81046
10.5833,10.041,4.3681,-2.8087
10.6,10.0402,4.36053,-2.80694
10.6166,10.0394,4.35292,-2.80517
10.6333,10.0386,4.34531,-2.8034
10.65,10.0378,4.33769,-2.80163
10.6666,10.0369,4.33035,-2.79986
10.6833,10.0359,4.32327,-2.7981
10.7,10.0349,4.31616,-2.79634
10.7166,10.0339,4.30904,-2.79459
10.7333,10.0329,4.30189,-2.79283
10.75,10.032,4.29472,-2.79106
10.7666,10.031,4.28754,-2.7893
10.7833,10.0297,4.27675,-2.78664
10.7999,10.0286,4.27019,-2.78485
10.8166,10.0275,4.26358,-2.78306
10.8333,10.0265,4.25696,-2.78127
10.8499,10.0255,4.25029,-2.77948
10.8666,10.0245,4.2436,-2.77768
10.8833,10.0235,4.23689,-2.77588
10.8999,10.0226,4.23017,-2.77409
10.9166,10.0216,4.22344,-2.7723
10.9333,10.0205,4.21733,-2.77053
10.9499,10.0194,4.21117,-2.76875
10.9666,10.0184,4.20498,-2.76697
10.9833,10.0173,4.19876,-2.76518
10.9999,10.0163,4.19252,-2.7634
