Counter,Norm,X,Y,Z
0,1.43787,9.70257,1.51363,-1.66119
0,1.53781,9.70104,1.51073,-1.66118
0,1.52763,9.69957,1.50789,-1.66138
0,1.68331,9.69812,1.50497,-1.66164
0,1.57119,9.69665,1.50196,-1.66187
0,1.65663,9.6951,1.49885,-1.66199
0,1.73213,9.69348,1.49571,-1.66184
0,1.56813,9.69083,1.49102,-1.66093
0,1.52652,9.68903,1.48783,-1.66003
0,1.70567,9.68723,1.48458,-1.65892
0,1.62107,9.6854,1.48127,-1.65754
0,1.67367,9.68359,1.4779,-1.65583
0,1.8285,9.68175,1.47446,-1.65377
0,1.50382,9.67983,1.47091,-1.65136
0,1.56039,9.67782,1.4672,-1.64868
0,1.69193,9.67569,1.46336,-1.64578
0,1.49921,9.67351,1.45943,-1.64271
0,1.67405,9.67135,1.45549,-1.63944
0,1.66258,9.66918,1.45149,-1.63605
0,1.70379,9.66702,1.44749,-1.63259
0,1.76555,9.66364,1.44142,-1.6273
0,1.55565,9.66123,1.4373,-1.62392
0,1.47791,9.65871,1.43307,-1.62083
0,1.62348,9.65611,1.42872,-1.61799
0,1.5736,9.65352,1.42432,-1.61509
0,1.73544,9.65091,1.41989,-1.61198
0,1.57422,9.64824,1.41539,-1.60867
0,1.57665,9.64552,1.41083,-1.60512
0,1.70876,9.64262,1.40613,-1.60125
0,1.50956,9.63953,1.40125,-1.59698
0,1.72177,9.63635,1.39633,-1.59248
0,1.51068,9.63317,1.39144,-1.58783
0,1.38882,9.62993,1.38658,-1.58311
0,1.51062,9.6266,1.3817,-1.57822
0,1.60841,9.62132,1.37426,-1.57023
0,1.42293,9.61757,1.36917,-1.56473
0,1.58575,9.61374,1.36398,-1.55933
0,1.51867,9.60973,1.35875,-1.55405
0,1.64988,9.60568,1.3535,-1.5489
0,1.42217,9.60147,1.34823,-1.54395
0,1.47096,9.59703,1.34296,-1.53921
0,1.42076,9.59231,1.33773,-1.53463
0,1.56415,9.58732,1.33256,-1.53021
0,1.56867,9.58207,1.3274,-1.52589
0,1.3392,9.57669,1.32226,-1.52162
0,1.47338,9.57117,1.31699,-1.5173
0,1.56749,9.56543,1.3116,-1.51308
0,1.41843,9.5564,1.30365,-1.50688
0,1.32592,9.54999,1.29837,-1.50262
0,1.47061,9.54344,1.29315,-1.49836
0,1.24528,9.53673,1.28798,-1.49419
0,1.37421,9.52995,1.28283,-1.49018
0,1.28876,9.52315,1.27763,-1.48637
0,1.34069,9.51641,1.27235,-1.48295
0,1.35678,9.50975,1.2672,-1.47994
0,1.43341,9.50323,1.26196,-1.47697
0,1.40381,9.4968,1.25654,-1.47403
0,1.39071,9.49029,1.25101,-1.47083
0,1.28295,9.48364,1.24536,-1.46745
0,1.30834,9.47698,1.23955,-1.46382
0,1.4402,9.46701,1.2309,-1.45783
0,1.23941,9.46052,1.22505,-1.45395
0,1.39509,9.45415,1.21915,-1.4501
0,1.56968,9.44768,1.21318,-1.44618
0,1.27258,9.44108,1.20703,-1.44241
0,1.53957,9.43444,1.20061,-1.43898
0,1.45599,9.4277,1.19407,-1.43573
0,1.44755,9.42103,1.1873,-1.43243
0,1.35541,9.41431,1.18043,-1.42935
0,1.21737,9.40762,1.17331,-1.42658
0,1.39257,9.40093,1.16604,-1.42423
0,1.30532,9.39422,1.15882,-1.42229
0,1.34281,9.38752,1.15163,-1.42031
0,1.30944,9.37743,1.14119,-1.41728
0,1.44436,9.37058,1.13441,-1.41526
0,1.2899,9.36364,1.12785,-1.41321
0,1.26282,9.35651,1.12137,-1.41121
0,1.28928,9.34927,1.11505,-1.40957
0,1.32907,9.34204,1.10907,-1.40826
0,1.25527,9.33492,1.10332,-1.40729
0,1.18267,9.32795,1.09785,-1.40676
0,1.32857,9.32123,1.09255,-1.40646
0,1.66877,9.31467,1.08744,-1.40609
0,1.50349,9.30823,1.08264,-1.40578
0,1.40485,9.30183,1.07829,-1.40551
0,1.23934,9.29552,1.07434,-1.40499
0,1.34081,9.28603,1.06907,-1.40397
0,1.25989,9.27985,1.06582,-1.40325
0,1.23519,9.2739,1.06273,-1.40245
0,1.24504,9.26818,1.05976,-1.40145
0,1.33358,9.26262,1.05696,-1.40044
0,1.32288,9.25727,1.0545,-1.39956
0,1.19614,9.25213,1.05228,-1.39887
0,1.1961,9.24714,1.05025,-1.398
0,1.32767,9.24239,1.04837,-1.3968
0,1.36632,9.23784,1.04648,-1.39536
0,1.28639,9.23347,1.04464,-1.39376
0,1.3004,9.22925,1.04277,-1.39212
0,1.12026,9.22514,1.04098,-1.3904
0,1.17319,9.21946,1.03839,-1.38793
0,1.28655,9.21604,1.03666,-1.38655
0,1.22006,9.21279,1.03492,-1.38548
0,1.15328,9.20968,1.03313,-1.38469
0,1.30128,9.20671,1.03127,-1.38381
0,1.20622,9.20389,1.02931,-1.38251
0,1.31324,9.20125,1.02717,-1.38104
0,1.30933,9.19878,1.02489,-1.37961
0,1.40696,9.19648,1.02256,-1.37834
0,1.24223,9.19429,1.02022,-1.37735
0,1.16483,9.19221,1.01788,-1.37668
0,1.18465,9.19034,1.01547,-1.3762
0,1.26263,9.18871,1.01289,-1.37545
0,1.16098,9.18651,1.00896,-1.37376
0,1.34017,9.18519,1.00627,-1.37245
0,1.16831,9.18406,1.00366,-1.37087
0,1.21988,9.18301,1.00097,-1.36911
0,1.32004,9.18206,0.998238,-1.36747
0,1.37948,9.18124,0.995428,-1.36605
0,1.20301,9.18041,0.992649,-1.36469
0,1.19982,9.17949,0.989921,-1.36324
0,1.31589,9.17846,0.987271,-1.36191
0,1.45295,9.17735,0.984706,-1.36084
0,1.2961,9.1764,0.98228,-1.36
0,1.33027,9.17565,0.979934,-1.35945
0,1.30708,9.1749,0.977671,-1.35913
0,1.55526,9.17385,0.974221,-1.35864
0,1.1897,9.1731,0.97188,-1.35813
0,1.3992,9.17234,0.969521,-1.35744
0,1.29662,9.17154,0.967215,-1.35679
0,1.21258,9.17063,0.965014,-1.35623
0,1.12379,9.16958,0.96302,-1.35582
0,1.2386,9.16842,0.961091,-1.35544
0,1.23772,9.16712,0.959185,-1.35476
0,1.35109,9.16574,0.957304,-1.35365
0,1.34969,9.16425,0.955479,-1.35245
0,1.61847,9.16263,0.953767,-1.35146
0,1.20831,9.16088,0.952187,-1.35067
0,1.20972,9.15818,0.950225,-1.34991
0,1.32386,9.15621,0.94909,-1.34968
0,1.49471,9.15418,0.948106,-1.34955
0,1.24521,9.1521,0.947325,-1.34931
0,1.47712,9.15006,0.946698,-1.34899
0,1.7115,9.14799,0.946191,-1.34882
0,1.58863,9.14583,0.945848,-1.34883
0,1.24396,9.1435,0.945621,-1.34888
0,1.41219,9.14107,0.94557,-1.34879
0,1.14899,9.13845,0.945629,-1.34845
0,1.60952,9.13574,0.945886,-1.34787
0,1.41376,9.13297,0.94633,-1.347
0,1.48375,9.13009,0.94699,-1.34586
0,1.24295,9.12709,0.947894,-1.34461
0,1.22819,9.12241,0.949899,-1.34227
0,1.3696,9.11915,0.951623,-1.34057
0,1.47507,9.11584,0.953488,-1.3385
0,1.23082,9.11259,0.955425,-1.336
0,1.24937,9.10927,0.957467,-1.33323
0,1.44522,9.10584,0.959671,-1.33028
0,1.448,9.10221,0.962083,-1.32744
0,1.51269,9.09829,0.964792,-1.32474
0,1.35175,9.09417,0.967737,-1.32229
0,1.55228,9.08994,0.97079,-1.32012
0,1.29255,9.08567,0.973848,-1.31817
0,1.10946,9.08128,0.976907,-1.31654
0,1.21246,9.07673,0.980068,-1.31514
0,1.49868,9.0694,0.985038,-1.3131
0,1.19886,9.06422,0.988487,-1.31157
0,1.43327,9.05883,0.99202,-1.30986
0,1.45866,9.0533,0.995628,-1.30795
0,1.31412,9.04764,0.999241,-1.30576
0,1.12133,9.04189,1.0028,-1.30317
0,1.38078,9.03604,1.00626,-1.30035
0,1.19961,9.03004,1.00962,-1.29734
0,1.31578,9.02392,1.01292,-1.29432
0,1.40529,9.01763,1.01614,-1.29145
0,1.17997,9.01125,1.01929,-1.28883
0,1.35379,9.00477,1.02229,-1.28645
0,1.46294,8.99823,1.02509,-1.28437
0,1.37459,8.98848,1.02904,-1.28161
0,1.34806,8.98195,1.03167,-1.27975
0,1.16517,8.97554,1.0342,-1.27769
0,1.36598,8.96916,1.03665,-1.27548
0,1.12573,8.96287,1.03896,-1.27336
0,1.13279,8.95672,1.04111,-1.27145
0,1.15344,8.95052,1.04305,-1.26977
0,1.36271,8.94447,1.04484,-1.26829
0,1.51758,8.9386,1.04646,-1.26692
0,1.18923,8.93293,1.04794,-1.26547
0,1.15687,8.92753,1.0493,-1.2637
0,1.14439,8.92229,1.05055,-1.26179
0,1.22175,8.91721,1.0518,-1.25968
0,1.0649,8.90985,1.05353,-1.25622
0,1.41288,8.9051,1.05453,-1.2536
0,1.37141,8.9005,1.05536,-1.2509
0,1.20601,8.89604,1.05612,-1.24841
0,1.17206,8.89175,1.05681,-1.24617
0,1.07788,8.88762,1.05746,-1.24415
0,1.0055,8.88357,1.05808,-1.24203
0,1.32368,8.87969,1.05868,-1.23953
0,1.26722,8.87584,1.05928,-1.2367
0,1.30062,8.87204,1.05991,-1.23371
0,1.33527,8.86828,1.06054,-1.2306
0,1.1514,8.86448,1.06119,-1.22761
0,1.24644,8.86071,1.06181,-1.22487
0,1.06169,8.85502,1.06279,-1.22097
0,1.17228,8.85122,1.06347,-1.21823
0,1.16303,8.84733,1.06424,-1.21505
0,1.24488,8.84332,1.06508,-1.21168
0,1.48179,8.83928,1.06595,-1.20829
0,1.26069,8.83523,1.0669,-1.20484
0,1.18115,8.83123,1.06785,-1.20154
0,1.28997,8.82719,1.06881,-1.19853
0,0.991327,8.82297,1.06975,-1.19582
0,1.18198,8.81849,1.07076,-1.19347
0,1.13105,8.81382,1.07181,-1.19127
0,0.98538,8.80888,1.07302,-1.18892
0,1.00201,8.80379,1.07441,-1.18645
0,0.996713,8.79593,1.07697,-1.18264
0,1.11385,8.79061,1.07884,-1.18017
0,1.31054,8.78527,1.08073,-1.17796
0,1.15508,8.77984,1.08265,-1.17609
0,1.27103,8.77433,1.0847,-1.17461
0,1.16056,8.76872,1.0868,-1.17349
0,1.09004,8.76307,1.08896,-1.17267
0,1.27067,8.75737,1.09112,-1.17193
0,1.58643,8.75171,1.0933,-1.17089
0,1.16521,8.74614,1.09556,-1.1694
0,0.942095,8.74058,1.09795,-1.16741
0,1.40834,8.73506,1.10047,-1.16516
0,1.09451,8.72946,1.10316,-1.16267
0,1.10911,8.72098,1.1073,-1.15865
0,1.33378,8.71546,1.11009,-1.15574
0,1.2707,8.71009,1.11285,-1.1526
0,1.25079,8.70472,1.11561,-1.14951
0,1.55198,8.69934,1.1184,-1.14665
0,1.07696,8.69393,1.12131,-1.14402
0,1.09254,8.68857,1.12438,-1.14117
0,1.01635,8.68328,1.1275,-1.13788
0,1.45428,8.67795,1.13058,-1.1342
0,1.17706,8.67262,1.13357,-1.13056
0,1.20866,8.66725,1.13642,-1.12714
0,0.945077,8.66196,1.13918,-1.12404
0,0.876909,8.65679,1.14189,-1.1208
0,1.29727,8.64899,1.14592,-1.1152
0,0.999334,8.64374,1.14862,-1.11097
0,1.20687,8.63838,1.15119,-1.10635
0,0.892878,8.63284,1.15365,-1.10161
0,0.94605,8.62718,1.15588,-1.09705
0,1.01742,8.6214,1.1579,-1.09281
0,1.27907,8.6155,1.15971,-1.08882
0,1.03693,8.60944,1.16127,-1.08508
0,1.06957,8.6033,1.16261,-1.08146
0,1.19055,8.59707,1.16377,-1.0779
0,1.15787,8.59086,1.16475,-1.07415
0,1.41854,8.58464,1.16544,-1.07029
0,1.22282,8.57827,1.16593,-1.06602
0,1.33701,8.56832,1.16624,-1.05906
0,1.15745,8.56143,1.16625,-1.05441
0,1.31937,8.55439,1.16608,-1.04968
0,1.08887,8.5473,1.16579,-1.04505
0,1.46192,8.54027,1.16525,-1.04054
0,1.20963,8.53318,1.16447,-1.03593
0,0.938728,8.52594,1.16361,-1.03091
0,1.11298,8.51845,1.16272,-1.02549
0,1.14363,8.51077,1.16187,-1.02012
0,1.09058,8.50296,1.16108,-1.01457
0,0.877439,8.49521,1.16021,-1.00882
0,1.20423,8.48745,1.15932,-1.00293
0,0.923981,8.47962,1.15832,-0.997229
0,1.08534,8.4677,1.15677,-0.989503
0,0.876864,8.45966,1.15569,-0.984648
0,1.054,8.45165,1.15462,-0.979789
0,0.928385,8.44369,1.15358,-0.974783
0,1.00886,8.43576,1.15269,-0.969683
0,1.05308,8.42774,1.15186,-0.96455
0,0.88879,8.41956,1.15107,-0.959165
0,1.02233,8.41128,1.15031,-0.953523
0,0.817222,8.40302,1.14957,-0.947894
0,1.21376,8.39487,1.14886,-0.942642
0,0.969188,8.38674,1.14818,-0.938257
0,0.917453,8.37868,1.14755,-0.934606
0,0.917746,8.37055,1.14699,-0.931419
0,0.959458,8.35825,1.14631,-0.927713
0,0.819902,8.35005,1.14597,-0.926117
0,1.03685,8.34188,1.14569,-0.924933
0,1.00912,8.33369,1.14547,-0.923809
0,0.735426,8.32549,1.14533,-0.922487
0,0.957911,8.31722,1.14522,-0.920799
0,0.783835,8.309,1.14518,-0.918843
0,0.656318,8.30085,1.14518,-0.917143
0,0.813733,8.29277,1.14523,-0.915639
0,0.792453,8.28473,1.14542,-0.914312
0,0.911409,8.27667,1.14571,-0.913251
0,1.07466,8.26857,1.14608,-0.912628
0,0.781222,8.26047,1.14648,-0.912387
0,0.82644,8.24846,1.14723,-0.911956
0,1.03614,8.24061,1.14789,-0.911758
0,0.739125,8.23283,1.14872,-0.911913
0,0.840758,8.22505,1.14966,-0.912331
0,0.887141,8.21732,1.15067,-0.912728
0,0.694166,8.20966,1.15174,-0.913075
0,0.900966,8.20204,1.15291,-0.913537
0,0.894631,8.19443,1.15418,-0.913926
0,0.757736,8.18678,1.15551,-0.914317
0,0.73401,8.17909,1.15693,-0.914403
0,0.867051,8.17142,1.15841,-0.914198
0,0.851723,8.16381,1.15999,-0.913682
0,0.843045,8.15623,1.16167,-0.912907
0,1.17692,8.14489,1.16442,-0.911655
0,0.959395,8.13747,1.16631,-0.910606
0,0.885191,8.13023,1.1683,-0.909337
0,0.880635,8.12312,1.17037,-0.907941
0,1.03139,8.11606,1.1725,-0.906317
0,0.929361,8.10889,1.17473,-0.904376
0,1.1116,8.1017,1.17711,-0.902399
0,0.737706,8.09462,1.17958,-0.900378
0,0.655197,8.08768,1.18206,-0.898428
0,0.845412,8.08085,1.18451,-0.896397
0,0.873491,8.07408,1.18695,-0.894303
0,0.73667,8.06743,1.18948,-0.892287
0,1.26249,8.06083,1.19203,-0.890396
0,0.801144,8.05097,1.19603,-0.88782
0,1.06615,8.04443,1.19869,-0.886062
0,0.594388,8.03799,1.20134,-0.884302
0,1.04728,8.03164,1.20388,-0.882621
0,0.952158,8.02547,1.20634,-0.881155
0,0.75391,8.01947,1.20875,-0.879952
0,0.944315,8.01356,1.21103,-0.879058
0,0.826883,8.00768,1.21319,-0.87846
0,0.98425,8.00186,1.21517,-0.877991
0,0.712201,7.99599,1.21697,-0.877475
0,0.644754,7.99012,1.21857,-0.876858
0,0.866306,7.98429,1.21996,-0.876282
0,0.801601,7.97852,1.22115,-0.875741
0,1.03471,7.96999,1.22255,-0.875101
0,0.98128,7.96444,1.22321,-0.875197
0,0.829599,7.95897,1.22368,-0.875687
0,0.683672,7.95367,1.22401,-0.876188
0,0.670014,7.94853,1.22416,-0.876588
0,1.00098,7.94344,1.22408,-0.877081
0,0.825415,7.93833,1.22371,-0.877541
0,0.911798,7.93318,1.22325,-0.877854
0,0.791239,7.92795,1.22262,-0.878012
0,0.835348,7.92272,1.22193,-0.878037
0,0.694139,7.91758,1.22121,-0.877835
0,0.911412,7.91262,1.2204,-0.877658
0,0.825405,7.90776,1.21954,-0.877836
0,0.850853,7.90056,1.21779,-0.877922
0,0.791458,7.89577,1.21654,-0.87758
0,0.789904,7.89096,1.2152,-0.876941
0,0.895369,7.88611,1.21381,-0.876036
0,0.920052,7.88126,1.21244,-0.875075
0,0.733973,7.87641,1.21105,-0.874314
0,0.982637,7.8716,1.20967,-0.873923
0,0.88521,7.8669,1.20824,-0.873728
0,0.752616,7.86234,1.20682,-0.873777
0,0.920392,7.85786,1.20531,-0.874112
0,0.823608,7.85344,1.2038,-0.874813
0,0.903861,7.84912,1.20227,-0.875666
0,0.774384,7.84478,1.20081,-0.876311
0,0.970511,7.83836,1.1988,-0.877397
0,0.968475,7.8342,1.19747,-0.878868
0,0.781451,7.83009,1.19606,-0.880983
0,0.938305,7.82611,1.19466,-0.883741
0,0.640306,7.82226,1.19326,-0.886851
0,0.791503,7.81845,1.19187,-0.88982
0,0.892018,7.81477,1.19049,-0.89254
0,0.817151,7.81122,1.1891,-0.895093
0,0.842959,7.80779,1.18771,-0.897376
0,0.839962,7.80461,1.18626,-0.899634
0,0.836009,7.80164,1.18474,-0.90196
0,1.07769,7.79886,1.18326,-0.904124
0,0.944153,7.79613,1.18172,-0.906436
0,0.810809,7.79203,1.17941,-0.910489
0,1.00095,7.78912,1.17794,-0.913207
0,1.12951,7.78618,1.17639,-0.915668
0,0.833994,7.78328,1.17476,-0.9182
0,0.711537,7.78045,1.17304,-0.921013
0,1.00142,7.7778,1.1713,-0.924038
0,0.833218,7.77531,1.16963,-0.926922
0,0.830913,7.77283,1.16794,-0.929646
0,1.13561,7.77038,1.16624,-0.931993
0,0.89018,7.7679,1.16454,-0.933843
0,0.866171,7.76539,1.16278,-0.93524
0,1.17787,7.76284,1.16095,-0.936734
0,0.961574,7.76016,1.15913,-0.938577
0,0.781793,7.75599,1.15636,-0.941928
0,1.38063,7.75324,1.15461,-0.94426
0,1.01747,7.75059,1.15291,-0.946301
0,0.770685,7.74793,1.15131,-0.947847
0,1.0997,7.74518,1.14974,-0.948947
0,0.910013,7.74221,1.14816,-0.949707
0,0.924699,7.73909,1.14666,-0.950124
0,1.01286,7.73586,1.14527,-0.950338
0,0.984022,7.73255,1.14406,-0.950708
0,1.12269,7.72921,1.14301,-0.951361
0,0.81801,7.72585,1.14217,-0.952125
0,1.29919,7.72246,1.14155,-0.952794
0,1.29647,7.71905,1.14113,-0.953335
0,0.845934,7.7155,1.14088,-0.953779
0,1.11115,7.70987,1.14069,-0.954054
0,1.11248,7.70583,1.14079,-0.954273
0,1.11816,7.70164,1.14102,-0.954567
0,1.13186,7.69741,1.14138,-0.954682
0,0.846141,7.69312,1.14181,-0.954329
0,1.08563,7.68871,1.14234,-0.953465
0,1.03436,7.68415,1.14298,-0.952298
0,1.13049,7.6794,1.14382,-0.95096
0,0.742669,7.67443,1.14489,-0.949731
0,1.39926,7.66938,1.14606,-0.948891
0,1.018,7.66421,1.14736,-0.948486
0,1.08827,7.65893,1.14876,-0.948494
0,1.16354,7.65352,1.15024,-0.948707
0,0.95549,7.64492,1.15271,-0.948869
0,0.916645,7.63875,1.1546,-0.948994
0,0.978314,7.63233,1.15662,-0.949212
0,0.893349,7.6258,1.15879,-0.949565
0,1.03887,7.61924,1.16109,-0.949932
0,0.8751,7.61259,1.16358,-0.950363
0,0.849784,7.60584,1.16616,-0.950837
0,1.06178,7.59888,1.16881,-0.951364
0,1.00281,7.59176,1.17155,-0.951875
0,0.797673,7.58445,1.17441,-0.952228
0,1.16991,7.577,1.17741,-0.952552
0,1.13424,7.56932,1.18072,-0.952859
0,1.1434,7.56143,1.18425,-0.952974
0,1.24666,7.54937,1.18978,-0.952818
0,0.724211,7.54118,1.19365,-0.952427
0,0.839667,7.5329,1.19765,-0.952035
0,1.23884,7.5245,1.20176,-0.951532
0,1.32719,7.51595,1.20592,-0.95085
0,1.07688,7.50712,1.21014,-0.950125
0,1.0627,7.49815,1.21444,-0.949403
0,0.931467,7.48911,1.21882,-0.948389
0,1.05545,7.48012,1.22335,-0.947045
0,1.18405,7.47112,1.22798,-0.945358
0,0.826089,7.46208,1.23272,-0.94324
0,0.843064,7.45288,1.23749,-0.940723
0,1.18233,7.44353,1.24226,-0.93783
0,0.893448,7.42917,1.24941,-0.933242
0,0.906751,7.41958,1.25413,-0.929847
0,1.16392,7.41005,1.25882,-0.926067
0,0.798139,7.40055,1.2635,-0.921912
0,0.930907,7.39092,1.26822,-0.917326
0,0.726861,7.38102,1.27303,-0.912232
0,1.12907,7.37104,1.27783,-0.906611
0,0.785473,7.36105,1.28262,-0.900461
0,0.765031,7.35111,1.28735,-0.893833
0,0.8969,7.34133,1.29197,-0.886991
0,0.746486,7.33158,1.29646,-0.879751
0,1.00526,7.32176,1.30079,-0.872109
0,0.875247,7.31183,1.30495,-0.864431
0,0.912595,7.29673,1.31083,-0.853576
0,0.699024,7.28661,1.31468,-0.846573
0,0.620541,7.2765,1.31845,-0.839233
0,1.04273,7.26648,1.32217,-0.831447
0,0.831507,7.25646,1.32578,-0.823421
0,0.822492,7.24637,1.32921,-0.815287
0,0.839019,7.23618,1.33242,-0.807207
0,1.00265,7.22596,1.33541,-0.799013
0,0.617174,7.21573,1.33813,-0.79072
0,0.83107,7.20553,1.34053,-0.782753
0,0.549883,7.19538,1.34266,-0.775252
0,0.685261,7.18521,1.34451,-0.76831
0,0.918256,7.17506,1.34611,-0.761879
0,0.840551,7.15976,1.34816,-0.752535
0,0.667084,7.14969,1.34936,-0.746009
0,0.808967,7.13968,1.35045,-0.739401
0,0.632099,7.12968,1.35144,-0.732718
0,0.80389,7.11974,1.35229,-0.725989
0,0.997479,7.10975,1.35304,-0.719671
0,0.829978,7.09978,1.35372,-0.714132
0,0.478475,7.08995,1.35425,-0.709295
0,0.970795,7.08038,1.35454,-0.704611
0,0.944758,7.07092,1.35476,-0.69966
0,0.872611,7.06155,1.35483,-0.694387
0,0.957533,7.05226,1.35491,-0.688824
0,0.596055,7.043,1.35494,-0.682873
0,0.799959,7.02934,1.35499,-0.673085
0,1.14175,7.02045,1.35507,-0.665904
0,0.988973,7.0117,1.35522,-0.658618
0,0.797202,7.0031,1.3555,-0.651359
0,0.43013,6.99458,1.35585,-0.644109
0,0.799777,6.98619,1.35633,-0.636922
0,0.820989,6.97782,1.35694,-0.629864
0,0.56047,6.96956,1.35768,-0.622958
0,0.729423,6.96151,1.35856,-0.616096
0,0.769088,6.95362,1.35951,-0.609524
0,0.622989,6.94582,1.36058,-0.603442
0,0.561352,6.93805,1.36168,-0.597337
0,0.986772,6.9303,1.36291,-0.591093
0,0.852783,6.91884,1.36509,-0.581896
0,0.668532,6.91148,1.3668,-0.575983
0,0.796258,6.90418,1.36863,-0.570383
0,0.927689,6.89701,1.37057,-0.565251
0,0.70788,6.88982,1.37258,-0.56052
0,0.712359,6.88265,1.37469,-0.556049
0,0.888715,6.87551,1.37687,-0.551642
0,0.616326,6.86832,1.3791,-0.547149
0,0.880164,6.8611,1.3814,-0.542669
0,0.849244,6.85384,1.38376,-0.538225
0,0.721927,6.8465,1.38617,-0.533958
0,0.969764,6.83918,1.38863,-0.529994
0,0.630884,6.83188,1.39107,-0.526702
0,0.44998,6.82087,1.39469,-0.522656
0,0.604216,6.81343,1.39708,-0.520574
0,0.508508,6.80587,1.39948,-0.51909
0,0.845891,6.79826,1.40193,-0.517957
0,0.616061,6.79066,1.40442,-0.516771
0,0.732058,6.78313,1.4069,-0.515304
0,0.691933,6.77566,1.40939,-0.513677
0,0.476699,6.76824,1.41183,-0.512167
0,0.520004,6.76087,1.41427,-0.510802
0,0.641646,6.75352,1.4167,-0.50952
0,0.853976,6.74622,1.41907,-0.508222
0,0.433228,6.739,1.42151,-0.506789
0,0.687346,6.73185,1.42401,-0.505332
0,0.809647,6.72122,1.42784,-0.502788
0,0.948536,6.71419,1.43041,-0.501065
0,0.674408,6.70728,1.43298,-0.499315
0,0.494529,6.70054,1.43562,-0.497614
0,0.759664,6.69396,1.4384,-0.496123
0,0.509987,6.6875,1.4413,-0.494718
0,0.900696,6.68106,1.44435,-0.493288
0,0.850466,6.67464,1.44748,-0.491912
0,0.727611,6.66821,1.45055,-0.490952
0,1.1904,6.66193,1.45352,-0.490346
0,0.672795,6.65581,1.45655,-0.489682
0,0.680203,6.64985,1.4597,-0.48879
0,0.926201,6.64401,1.46301,-0.487709
0,0.762186,6.63552,1.46843,-0.486031
0,0.786278,6.62997,1.47224,-0.485202
0,0.974137,6.62458,1.47609,-0.484512
0,0.967797,6.61938,1.48001,-0.48364
0,0.787885,6.61428,1.48403,-0.482462
0,0.678317,6.60922,1.48814,-0.481013
0,0.910408,6.60428,1.49237,-0.479428
0,0.766592,6.59941,1.49675,-0.477852
0,0.532832,6.59457,1.50132,-0.476626
0,0.367787,6.58981,1.50612,-0.475921
0,0.775335,6.58505,1.51106,-0.47565
0,0.916835,6.58028,1.51619,-0.475888
0,0.988978,6.57548,1.52147,-0.476864
0,0.7028,6.56845,1.52966,-0.479447
0,0.710423,6.56397,1.53534,-0.481479
0,0.717588,6.55959,1.54117,-0.483317
0,0.711072,6.55519,1.54715,-0.484773
0,0.74331,6.55074,1.55335,-0.485999
0,0.443005,6.54627,1.5597,-0.487041
0,0.62879,6.54179,1.56623,-0.487824
0,0.534021,6.53737,1.57288,-0.488725
0,0.85121,6.53297,1.57961,-0.489437
0,0.87404,6.52855,1.58647,-0.489921
0,0.625045,6.52415,1.59348,-0.490206
0,0.51746,6.51973,1.60063,-0.490312
0,0.859296,6.51524,1.60787,-0.490345
0,0.688073,6.50852,1.61886,-0.490816
0,0.807466,6.50407,1.62612,-0.491095
0,0.9156,6.49962,1.6334,-0.491411
0,0.809275,6.4951,1.64083,-0.491697
0,1.21734,6.49048,1.64836,-0.491961
0,0.741384,6.48574,1.65605,-0.492121
0,0.726565,6.48101,1.6639,-0.491914
0,0.595077,6.47629,1.67182,-0.491347
0,0.512834,6.47163,1.67974,-0.490838
0,0.915346,6.46692,1.68758,-0.490531
0,0.562823,6.46213,1.69535,-0.490633
0,0.987509,6.45722,1.70308,-0.491275
0,0.688908,6.45231,1.71079,-0.49227
0,0.916571,6.44482,1.72237,-0.494619
0,0.540356,6.43958,1.73004,-0.49666
0,1.00058,6.43405,1.73767,-0.498909
0,0.58928,6.42832,1.74522,-0.501487
0,1.0355,6.42254,1.7527,-0.504156
0,0.944359,6.41677,1.76005,-0.506729
0,0.65213,6.41099,1.76723,-0.509204
0,0.983445,6.40514,1.77421,-0.511307
0,0.664016,6.3992,1.78099,-0.512934
0,0.513722,6.39302,1.78762,-0.514375
0,0.650757,6.38669,1.79416,-0.515623
0,0.600123,6.38032,1.80058,-0.516773
0,0.906282,6.37396,1.8069,-0.517837
0,0.520987,6.36429,1.81585,-0.519797
0,0.629842,6.35782,1.82142,-0.521609
0,0.574653,6.35138,1.82672,-0.523721
0,0.820237,6.3449,1.83189,-0.526033
0,0.535531,6.33831,1.83695,-0.528463
0,0.577375,6.33164,1.84189,-0.530856
0,0.789862,6.32484,1.84668,-0.53299
0,0.665064,6.31797,1.85131,-0.534642
0,0.717787,6.31106,1.85567,-0.535825
0,0.604051,6.30429,1.85983,-0.536878
0,0.902409,6.29767,1.86389,-0.537947
0,0.76561,6.29124,1.86773,-0.539121
0,0.376114,6.28178,1.87329,-0.541368
0,0.585707,6.27537,1.87689,-0.543322
0,0.65384,6.26896,1.88045,-0.545616
0,1.04191,6.26245,1.88401,-0.548022
0,0.549548,6.25606,1.88761,-0.550573
0,0.592786,6.24976,1.89126,-0.553372
0,0.849151,6.24349,1.89492,-0.556301
0,0.749083,6.23717,1.89863,-0.559294
0,0.698123,6.23078,1.90233,-0.562284
0,0.78606,6.22446,1.90613,-0.564978
0,0.769859,6.21824,1.91004,-0.567409
0,0.732527,6.21218,1.91401,-0.569652
0,0.427312,6.20619,1.91809,-0.571682
0,0.732777,6.19723,1.92429,-0.5745
0,0.740174,6.19126,1.92856,-0.576179
