X,Y,Z
9.73652,5.74779,0
9.63366,5.80673,0
9.64837,5.82662,0
9.71536,5.81192,0
9.67062,5.7632,0
9.7101,5.78581,0
9.70433,5.74842,0
9.74892,5.78752,0
9.70236,5.69056,0
9.68482,5.78915,0
9.7442,5.67693,0
9.64467,5.68398,0
9.72588,5.70953,0
9.68694,5.68612,0
9.71347,5.71153,0
9.778,5.71241,0
9.75696,5.66717,0
9.67656,5.68135,0
9.67688,5.71836,0
9.6901,5.55833,0
9.73743,5.64118,0
9.79922,5.65763,0
9.78808,5.67242,0
9.7667,5.65347,0
9.69664,5.6416,0
9.75641,5.63145,0
9.73766,5.63527,0
9.7137,5.61904,0
9.70342,5.66897,0
9.73225,5.51173,0
9.75045,5.62268,0
9.77566,5.65221,0
9.70602,5.66863,0
9.76622,5.57746,0
9.78071,5.56766,0
9.77038,5.6347,0
9.60281,5.5201,0
9.78209,5.59462,0
9.79105,5.68385,0
9.84315,5.60786,0
9.76042,5.52329,0
9.7873,5.60552,0
9.72701,5.61413,0
9.68943,5.55758,0
9.77988,5.54586,0
9.80122,5.63277,0
9.82051,5.57711,0
9.85838,5.5047,0
9.69999,5.54822,0
9.82825,5.54005,0
9.80918,5.50952,0
9.81857,5.54224,0
9.7869,5.50626,0
9.87024,5.34854,0
9.8562,5.56344,0
9.78392,5.52646,0
9.84845,5.44266,0
9.73878,5.47273,0
9.81048,5.47307,0
9.82655,5.42593,0
9.73547,5.43318,0
9.83729,5.41166,0
9.76301,5.36108,0
9.84475,5.47823,0
9.77261,5.4231,0
9.83429,5.39873,0
9.87973,5.35761,0
9.87581,5.33191,0
9.80815,5.44982,0
9.80972,5.40885,0
9.8016,5.41544,0
9.84579,5.38124,0
9.90153,5.35851,0
9.80203,5.38817,0
9.95226,5.31655,0
9.71185,5.38514,0
9.8416,5.33802,0
9.84611,5.40071,0
9.81079,5.342,0
9.82823,5.30076,0
9.82526,5.38629,0
9.84889,5.31352,0
9.84855,5.29626,0
9.80442,5.36873,0
9.83996,5.26069,0
9.85038,5.2684,0
9.85151,5.26427,0
9.84983,5.38727,0
9.84436,5.29427,0
9.75174,5.20535,0
9.84426,5.30526,0
9.76691,5.20862,0
9.80857,5.21378,0
9.84429,5.21573,0
9.84603,5.1412,0
9.87071,5.30013,0
9.85261,5.23419,0
9.85143,5.21354,0
9.83973,5.29422,0
9.99753,5.16473,0
9.88373,5.2308,0
9.83022,5.16649,0
9.82537,5.26651,0
9.88508,5.25123,0
9.97484,5.1568,0
9.80502,5.14167,0
9.9049,5.12854,0
9.92371,5.10913,0
9.86499,5.17684,0
9.88279,5.19218,0
9.90215,5.15137,0
9.96828,5.10142,0
9.9221,5.20673,0
9.84204,5.06947,0
9.86485,5.06612,0
9.85972,5.08761,0
9.81321,5.10873,0
9.87775,5.08776,0
9.87735,5.06752,0
9.85143,5.1312,0
9.84324,5.06436,0
9.92316,5.01293,0
9.96408,5.1174,0
9.83178,5.02881,0
9.84898,5.18593,0
9.92438,5.02799,0
9.90308,4.99838,0
9.91912,4.9782,0
9.81426,5.0021,0
9.96659,4.93906,0
9.91893,5.05572,0
9.9425,4.93805,0
9.89118,5.01395,0
9.89167,4.92493,0
9.90598,4.97955,0
9.91308,4.9292,0
9.95054,5.02068,0
9.96946,4.95632,0
9.884,4.87635,0
9.85631,4.9073,0
9.90235,4.88843,0
9.89983,4.97267,0
9.91599,4.89004,0
9.93946,4.9328,0
9.99919,4.88558,0
9.8284,4.9086,0
9.9149,5.02794,0
9.88844,4.94166,0
10.0603,4.80855,0
9.94251,4.90598,0
10.0182,4.82595,0
9.84089,4.88234,0
9.89037,4.87927,0
9.89326,4.85423,0
9.90873,4.84124,0
10.053,4.80388,0
9.8213,4.84421,0
9.83857,4.69583,0
9.95417,4.76259,0
9.91018,4.82982,0
9.9231,4.86234,0
9.96529,4.77039,0
9.96905,4.7787,0
9.94358,4.81178,0
9.90732,4.8049,0
9.97894,4.72883,0
9.97841,4.79117,0
10.0166,4.69069,0
9.88572,4.81714,0
10.027,4.75736,0
9.83732,4.68983,0
9.89983,4.69936,0
10.038,4.72238,0
9.90027,4.63529,0
9.96197,4.73089,0
9.97649,4.74052,0
9.93176,4.68144,0
10.0022,4.70676,0
9.90538,4.68176,0
9.97151,4.73463,0
9.92943,4.62005,0
10.0184,4.69046,0
9.99138,4.72689,0
9.9912,4.6557,0
9.96948,4.6342,0
9.9408,4.63665,0
9.958,4.66525,0
9.92743,4.54122,0
9.92048,4.6456,0
9.90551,4.6289,0
9.97203,4.59471,0
9.96598,4.51626,0
9.93731,4.54412,0
9.98246,4.63339,0
9.98274,4.57737,0
9.98142,4.54539,0
9.92315,4.57996,0
9.92658,4.61844,0
9.97053,4.5259,0
9.90352,4.54718,0
10.0363,4.53152,0
9.95273,4.60165,0
9.94858,4.50408,0
9.97435,4.48432,0
9.99337,4.45268,0
9.93452,4.49426,0
9.99402,4.48053,0
9.98289,4.55081,0
9.99135,4.47491,0
