X,Y,Z
8.40957,6.01514,0
9.45166,7.52728,0
8.86301,4.93286,0
9.13116,7.32882,0
9.07938,6.53612,0
8.76275,7.11351,0
9.68507,7.66502,0
9.55474,6.84378,0
7.94228,6.9943,0
7.97823,6.85034,0
7.87015,6.7442,0
7.35928,7.44973,0
8.47672,6.45226,0
6.16926,6.85829,0
7.35004,6.7787,0
9.37365,6.87199,0
7.28732,7.25787,0
8.92773,8.25474,0
7.44779,7.81139,0
6.90715,5.3523,0
8.46796,8.88831,0
9.37444,7.24944,0
7.45395,5.52779,0
8.01417,7.63009,0
8.95292,8.51296,0
7.89226,7.16324,0
9.53894,7.36046,0
7.98492,7.19674,0
8.47924,6.36843,0
6.49462,8.03192,0
8.36433,7.30816,0
8.6175,6.32258,0
6.80188,6.06071,0
7.39455,7.96513,0
9.05355,8.1459,0
8.90966,6.95743,0
9.15697,5.64892,0
8.82032,6.54956,0
7.79779,5.63005,0
9.72232,7.6859,0
10.1348,6.30074,0
7.6038,6.94492,0
7.98415,7.16038,0
8.13421,6.23903,0
7.51729,6.7638,0
8.51732,7.34531,0
8.62822,6.62596,0
8.10317,7.46507,0
9.59434,5.24467,0
9.23237,7.66847,0
8.76751,6.65092,0
8.83028,9.00162,0
8.60219,7.89321,0
10.4864,9.20818,0
7.76843,7.54093,0
7.63717,8.22688,0
8.19156,7.231,0
9.49808,8.8005,0
10.0066,6.75126,0
8.13822,7.11129,0
7.33504,5.24987,0
9.24665,8.45483,0
9.09429,6.47889,0
9.18002,7.23,0
9.74598,6.23033,0
7.41334,7.36609,0
9.93248,7.28726,0
9.71395,9.44714,0
8.76404,7.36169,0
7.79371,5.21415,0
7.58022,5.36239,0
7.14661,4.74055,0
8.71847,5.94922,0
8.82326,6.42488,0
8.4663,7.38668,0
