Time,Pos_Z,Output_Z
6.41661,-5.97157,-0.986381
6.43328,-5.97176,-0.9865
6.44994,-5.97195,-0.986607
6.46661,-5.97216,-0.986701
6.48328,-5.97236,-0.986798
6.49994,-5.97265,-0.986775
6.51661,-5.97284,-0.986877
6.53328,-5.97303,-0.986982
6.54995,-5.97321,-0.987089
6.56661,-5.97339,-0.987199
6.58328,-5.97355,-0.987333
6.59995,-5.9737,-0.987468
6.61661,-5.97386,-0.987605
6.63328,-5.97401,-0.987742
6.64995,-5.97416,-0.98788
6.66661,-5.9743,-0.988018
6.68328,-5.97445,-0.988156
6.69995,-5.9746,-0.988289
6.71661,-5.97482,-0.988325
6.73328,-5.97497,-0.988456
6.74994,-5.97511,-0.988587
6.76661,-5.97525,-0.988719
6.78328,-5.9754,-0.988851
6.79994,-5.97553,-0.988985
6.81662,-5.97567,-0.989118
6.83328,-5.97584,-0.989211
6.84994,-5.976,-0.989307
6.86661,-5.97617,-0.989402
6.88328,-5.97633,-0.989498
6.89994,-5.97648,-0.989597
6.91661,-5.97664,-0.989695
6.93328,-5.97687,-0.9897
6.94994,-5.97702,-0.989799
6.96661,-5.97717,-0.989897
6.98328,-5.97732,-0.989996
6.99994,-5.97746,-0.990097
7.01661,-5.97761,-0.990198
7.03327,-5.97775,-0.990299
7.04994,-5.97789,-0.9904
7.06661,-5.97803,-0.990498
7.08328,-5.97819,-0.990579
7.0999,-5.97834,-0.99066
7.11661,-5.97849,-0.990741
7.13328,-5.97864,-0.990821
7.14994,-5.97887,-0.990807
7.16661,-5.97901,-0.990886
7.18328,-5.97916,-0.990964
7.19995,-5.97931,-0.991035
7.21661,-5.97946,-0.9911
7.23328,-5.97962,-0.991165
7.24994,-5.97977,-0.991229
7.26661,-5.97992,-0.991291
7.28328,-5.98007,-0.991355
7.29995,-5.98022,-0.99142
7.31661,-5.98036,-0.991486
7.33328,-5.98052,-0.991527
7.34994,-5.9807,-0.991544
7.36661,-5.98097,-0.991456
